default,balance
0,0
0,1221.971242905945
0,1184.9365230234434
0,478.5720556048159
0,221.69046189335518
0,578.3876216876685
0,1361.4584324067198
0,977.8480956027867
0,1184.4252448815323
1,1118.70103943078
1,1119.09724476071
0,776.3499793073664
0,1322.2970910843565
0,878.0264575919464
0,1268.379514677268
0,0
0,0
0,366.78695731406333
0,747.5610363778748
0,1787.2851437259953
0,1929.4469802584545
0,987.1428909570203
0,856.3573684205214
0,1101.1497070940493
0,704.184519980701
0,555.6234366760525
0,1073.498260598436
0,1126.2230230127013
0,649.7733185642137
0,977.6576209972983
0,1049.8899642061265
0,1383.5663330639009
0,1095.4657395796107
0,1089.3717909992006
0,605.2209683061436
0,1033.8853990166472
0,1604.7205537547804
0,826.3270259393122
0,1176.1468232850416
0,1275.0231993873683
0,1290.2831400564396
0,1133.4741993193252
0,837.412566855277
0,379.08216668841453
0,1134.1662784980294
0,0
0,1491.1748028047382
0,1695.3595856563375
0,705.5733276387198
0,239.19336626567645
0,1183.7106414277837
0,898.7618389120645
0,1524.290400449339
0,777.0237374180375
0,1394.7958191952757
0,0
0,62.57157516018265
1,1981.4518153843592
0,514.0540347778252
0,722.788038958828
0,152.86630415659215
0,293.1847728536383
0,0
0,645.3668572291302
0,1515.1528330504466
0,767.439505481761
0,491.8797470534143
0,0
0,0
0,509.155164105994
0,965.5873700854856
0,1868.5400723074715
0,403.49720580418995
0,593.1436250687598
0,0
0,742.2900158844506
0,1110.100456531919
0,771.5512952978195
0,624.3388914975832
0,499.957229779348
0,1088.637520373439
0,1556.4919279676808
0,797.0843357314081
0,415.99250259785987
0,538.2326811660021
0,1181.9347023996265
0,836.0206886270745
0,104.44321507779182
0,564.2094785779445
0,804.5394021546798
0,1028.9536402332665
0,748.7465836676595
0,66.63208073499118
0,452.80222889825797
0,798.4605101136667
0,1941.9029281416767
0,1446.1010119151497
0,761.0640982905187
0,1350.1727283574846
0,380.95020055996144
0,1602.8496070939511
0,147.61011548848035
0,0
0,733.0725123763355
0,1082.7479762680405
0,779.6573003104764
0,994.158712170624
0,769.1813741288856
0,684.0985190962278
0,442.5633016943199
1,1717.0715925860768
0,0
0,1092.3458648539768
0,497.33495411576035
0,1149.6806549945131
1,1465.2101636432794
0,565.3176041570564
0,922.1378905024388
0,175.59938060483978
0,1024.9468188811393
0,596.8854323036586
0,750.4104842088658
0,790.8700274328395
0,112.32787249754051
0,738.3944873157343
0,1157.8555606887226
0,1213.2431492552237
0,1339.6262041855018
0,588.3124302035718
0,721.808132499821
0,680.8207189734285
0,815.4065708734867
0,1042.5071120410666
0,663.2498681221718
0,1478.6185450644466
0,337.7567539942778
0,1273.5507196165129
0,114.17972587798738
0,0
0,1516.3176892323488
0,898.1146731086128
0,790.5905821173341
0,0
0,1273.2448303305944
0,1279.200448330501
0,732.7193808889718
1,1763.5790878946143
0,1280.4184484249206
0,1529.9379953651533
0,345.467636476389
0,197.98940375168524
1,1770.969440526488
0,639.3719435410694
0,238.81464385707153
0,390.5558430767373
0,830.1715111069817
0,1378.876075643808
0,242.40344931582501
0,1236.5474935522334
0,1063.7749366931112
0,126.92317897391308
0,758.4655012616107
0,908.9314586446133
0,558.5183424109873
0,1819.2423333921147
0,1110.68174400549
0,723.2433746699935
0,972.0318640314952
0,696.0144306496431
0,1178.2489088752632
0,329.5585108770624
0,792.5292384728268
0,1246.037757695994
0,591.7607764815391
0,244.0811388007914
0,1038.548360060388
0,679.0745867961529
0,1061.4158360020015
0,1268.2406909193096
0,955.533685819795
0,1115.8206296409223
0,601.163260610188
0,1097.6000389451099
0,1042.7830726466734
0,1321.443052865271
0,1052.3932601620531
0,687.9517010624339
0,566.4605126263493
0,769.4142240379376
0,955.1353421031998
0,643.4095264647656
0,0
0,437.63606259623464
0,1278.865641614042
0,1639.3905719662746
0,891.6437372657743
0,316.45904831323946
0,622.9295073871783
0,107.27752675895522
0,990.5432157739554
0,0
0,0
0,591.21848728877
0,928.0600782656444
0,304.59922389878216
0,235.93949768681534
0,1108.0535176809904
0,687.3063969769955
0,60.1860361263316
0,0
0,272.8932571451151
1,1531.7164593197779
0,949.6086485133139
0,561.916178455117
0,468.1325221969943
0,993.1081699918467
0,0
0,759.478369178202
0,1340.787209296528
0,1521.4633955022468
0,133.74334434970547
1,780.1725691715127
0,839.9154583495889
0,913.5058729379034
0,924.8814414570438
0,1197.8315046116654
0,49.209665896013234
0,970.7160965857931
0,783.057400540258
0,465.0628886138535
0,0
0,732.2642675944837
0,576.0912613440713
0,588.9910562522157
0,863.1407178311641
0,857.5757339738806
0,361.50173106112544
0,891.1554270666734
0,918.1222059654469
0,1335.0280182810616
0,421.4008434251297
0,743.6361444771281
0,773.7403724634406
0,731.3934721696
0,964.1889226850051
0,350.01518426417874
0,1206.6613620544897
0,1051.9475732673898
0,454.7603706778315
0,932.6653075355039
0,535.7458464687963
0,241.80525216874025
0,1026.5067098023887
0,187.67988557147817
0,197.53832147914295
0,585.7080882593607
0,1947.022401161763
0,829.5475974922681
0,196.9384595398002
0,591.8636190185562
0,0
0,1008.2916186761895
0,1052.2274777406249
0,331.68052673608935
0,913.1072039744664
0,561.391612168585
0,246.9554629787374
0,578.9786100857417
0,557.8087771283199
0,788.251751590529
0,1060.807429270215
0,1247.9070287108957
0,1184.3607232523086
0,1024.578238288634
0,1080.2916555677555
0,540.279044842846
0,1448.8354653749511
0,561.1940352840099
0,1191.4803065890926
0,565.1389875318769
0,482.9821952204503
0,950.3500933487169
0,350.70291345522423
1,1551.0234688605458
0,981.5962750867559
0,1442.129805251166
0,1060.3358600878748
0,1154.8907922967437
0,544.1397692614789
0,1137.1754542272542
0,414.084049490222
0,436.00831441827415
0,987.8147997017234
0,679.3918417654696
0,1377.772007185768
0,856.8119604597334
0,1036.676833285887
0,0
0,961.472070662985
0,275.9880912601407
0,426.6935420997398
0,290.2519081526095
0,934.9697034577234
0,668.9911555874688
0,2004.7275683099974
0,1312.8657297514726
0,662.2735564930381
0,524.6398059893538
0,1212.5895675978663
0,961.3157693519807
1,1504.2901781378655
0,613.6563180231265
0,1233.3436046567276
0,1221.385959345015
0,1217.056806684659
0,628.7576984437408
0,819.0973161085213
0,843.4934550754087
0,1173.5598150025364
0,1195.5902830658163
0,1202.8831235791506
0,24.871823485063146
0,853.2414215846882
0,398.77570528356796
0,1521.1723955546893
0,1160.221792703227
0,985.6140627369952
0,583.8207192567071
0,638.6919826031215
0,384.99771946375057
0,1050.7642306907692
1,1871.9383869435467
0,793.7617176093415
0,591.6606513329608
0,419.47644126689494
0,514.2838902064552
0,1027.8950352508152
0,1029.6815485602342
0,953.6263238124669
0,1463.337765149643
0,1172.4594991058434
0,548.2728639447755
0,1752.883788562991
0,555.920680160548
0,1560.9317521990274
0,839.8835565619236
0,1112.8179784830982
0,1309.2537724595034
0,940.5908748220115
0,1019.2489771859182
0,433.66901952903083
0,1015.1154250426694
0,75.1776630661825
0,1050.3163764653355
0,48.91185684144307
0,1721.647779919754
0,1607.3514404307577
0,1180.4475417055235
0,609.8771345748055
0,1054.2002082357963
0,793.8204657021336
0,879.6756179449338
0,1237.6474219794504
0,1412.764358306997
0,1174.7164826683165
0,363.344803781613
0,919.4857762979764
0,1195.0596696449013
0,794.137787843789
0,10.1888185108063
0,0
0,498.50597921886276
0,1227.1611068912944
1,1902.6129910377342
0,1059.2046368988122
0,450.305390754806
0,418.53987043528633
0,1070.480676662436
0,1306.7705732940874
0,1315.3372979028973
0,74.53342519575756
0,66.15233048870596
0,56.42071165269351
0,1056.59687510996
0,259.2375778257681
0,1143.6925780324282
0,0
0,877.7939337891754
0,919.0775550183964
0,94.93247587406245
0,333.3741889200341
0,197.9107165050683
0,624.9100880074297
0,138.2522518077841
0,787.5517716676471
0,1030.9275643828782
0,1049.7476426154271
0,0
0,1130.0567874408764
0,795.5412235058373
0,1503.5962384676754
0,436.13501240498357
0,800.7055932689758
1,1881.049952319022
0,1445.4580296752197
0,1166.1002356256613
0,163.74710372413927
0,0
0,1322.0529370054307
0,1283.523253402411
0,1000.8984337012364
0,249.86032303814056
0,500.2221783635973
0,568.0944851223028
0,1047.085153827527
0,186.6683743100284
0,782.778332002182
0,388.5483504699359
0,842.5722262891917
0,556.1156312799501
0,1234.5786179325817
0,412.89434185217533
0,683.3573937525495
0,872.2261715508974
0,415.765428516259
0,1518.0188089466649
0,254.39445522627045
0,1507.2491946005225
0,900.5675030749612
0,595.1451336041054
0,163.93982306924306
0,389.61325185969446
0,1334.971180240219
0,1961.728656973753
0,1173.1614932717025
0,1102.418242060161
0,1228.9079187905477
1,1505.831474540651
0,1217.6239131840332
0,843.1590909930441
0,1004.532903507807
0,294.06294444126456
0,484.72347948411976
0,775.5561388368324
0,1339.3127687594472
0,801.8550344132668
0,551.887100316107
0,522.3811805986095
0,1237.454722706082
0,320.0059169227444
0,960.6700306026568
0,272.01951771579735
0,927.1659182198966
0,75.79525931196417
0,1285.8513807345848
0,1471.7750728723167
0,808.0147191289478
0,747.3535557126023
0,327.79573165908363
0,851.341791940435
0,110.85436510537522
0,541.7555693486894
0,0
0,1201.3602641129396
0,57.21983790345996
0,785.0934845816207
0,383.6396643441233
0,1107.3041567002037
0,396.9859854418593
0,0
0,924.2415348044092
0,602.4937248950758
0,828.7398250307367
0,1.6111755718424092
0,894.0057891445113
0,1234.4764787318566
0,406.0139804210473
0,1051.9984485411428
0,1085.8380796484823
0,1656.1732716355564
0,242.65260886518843
0,602.3064954907263
0,187.59730261055392
0,331.29708189664547
0,911.3877951359428
0,391.4082005139222
0,1450.3491836988924
0,819.9169885263045
0,1590.1764125721606
0,1256.6148700080819
1,1889.3321103270778
0,743.6853749315914
0,343.1944993733163
0,534.9731546980664
0,1207.6979060635895
0,564.8138972265142
0,495.36526329712103
0,902.5138230677017
0,1741.2733540634213
0,1166.6426248982352
0,631.1597700006928
0,1076.977965591721
1,1243.554025199449
0,2113.0190230156086
0,1296.06099706844
0,1088.6740772095022
0,824.7317040750542
0,684.2948413672772
0,37.36488649808928
0,878.1490054834143
0,904.2415222360507
0,942.0422149531732
0,957.492536316181
0,285.2908757896974
0,1468.3827477561335
0,322.71301950260397
0,414.1340631336588
0,1105.0028119368046
0,0.44575676854390167
0,619.701399647492
0,293.8693202159568
0,637.382728273361
0,1109.528617234403
0,1223.1129435362452
0,1183.6929502387115
0,569.79087257860715
0,625.5319229160418
0,833.6552993152093
0,866.0459225979968
0,945.479849222592
0,1554.8455452416047
0,575.7683453259893
0,1141.603687243732
0,1146.640220208392
0,0
0,434.7147712921885
0,1026.1344302910318
0,1302.7972062557824
0,690.7058706126899
0,574.4516329341476
0,0
0,251.30602374187924
0,1252.113954209937
0,207.89520686374442
1,1753.0843892750331
0,1279.9352268471564
0,862.8765136882629
0,1143.5414048528278
0,1253.1816404602882
0,624.0839722344242
0,1027.8610697425179
1,1964.0146840987898
0,752.4261090730269
0,953.9298176724657
0,773.204212695115
0,432.7910884572367
0,797.7340161708541
0,240.84155277880126
0,662.3158573976316
0,1056.3655498913217
0,741.0875960968502
0,0
0,981.9544898056752
0,1569.8356664291778
0,136.50552133791496
0,731.9517152633182
0,717.8107678161317
0,1005.1762228766817
0,561.9283609457116
1,2033.1917897071728
0,638.817455651788
0,1104.9496869249247
0,0
0,633.7666724750663
0,1526.0251335073265
0,522.7662715392348
0,853.1031275541784
0,1225.2251522229076
0,1559.6278690364452
0,260.3399356948368
0,1320.9432451288571
0,1443.6483898454069
0,791.6382334183979
0,922.6664691491223
0,80.75286364176918
0,193.35853863331317
0,939.0985018354309
0,1336.803014732151
1,1488.779561913026
0,375.19674693179593
0,773.3811631966262
0,581.4231694755442
0,461.0502493756089
1,1424.559323288538
0,1139.3962135966847
0,1032.2032697247191
0,96.641838693463
0,338.77940819353546
0,1331.4254616180408
0,0
0,616.2539700009183
0,599.800862543391
0,1466.5628900013387
0,593.3038908590468
0,786.9812600368798
0,926.9853266701233
0,1175.4204332653267
0,1697.7496670909845
0,575.5143833482845
0,1386.3024436826577
0,1222.2450923901793
0,1556.1941940115648
0,1103.9218798006964
1,1496.0721103740852
0,975.6428740130619
0,781.1742570506362
0,940.4354662974798
0,375.3296200377072
0,627.8761332908452
0,1304.383208802008
0,1496.2323699903227
0,1005.5938287339417
0,828.8577542778264
0,1144.3585196295157
0,1386.1919485038468
0,1321.8052059731053
0,1121.1512510700709
0,547.8633422386931
0,813.9973412220429
0,75.1839852575265
0,598.2192977853814
0,63.036323271885294
0,0
0,1553.703308509429
0,813.7160939284253
0,1386.1767531087562
0,933.7673153989924
0,1240.0956001901027
0,0
0,613.581862403872
0,253.5167956061469
0,947.8858454366839
0,112.81190949694587
0,827.041305351259
0,484.67949899276414
0,271.24970492904504
0,1018.2489062991858
0,0
0,0
0,1101.8037149288532
0,1471.8978218644186
0,1057.7131804947405
0,352.5505372460568
0,1029.8193081050754
0,1308.6630941350713
0,1581.7904894818857
0,918.1189018522022
0,637.8002910597404
0,369.0417879941886
0,985.0926985751561
0,306.9569266268387
0,1205.913238779751
0,1079.5029628495222
0,555.2884886291602
0,905.011694432408
0,1348.9560742114909
0,1461.833248564343
0,443.4469922811833
1,2024.1050179455456
0,1516.551152369976
0,520.5576464927796
0,850.5480986613893
0,926.4896733037449
0,1275.824224792092
0,249.59838322223248
0,1564.4714105371118
0,443.17556451360315
0,323.5469082922288
0,512.3202024714644
0,524.7606335867724
0,741.4204608679509
0,1994.0491880754366
0,1175.7151929104523
0,284.0487756725972
0,565.5053844851858
0,47.74566544278571
0,776.9548658098576
0,353.7390971296786
0,76.13224921857045
0,839.6035975828237
0,754.4840226228772
0,833.1207735706635
0,277.2949179125129
0,1594.6971891608312
0,0
0,1281.6170912170542
0,1469.7037860850146
0,0
0,891.4032409541946
0,493.76490991358526
0,884.6140115558801
0,0
0,1028.5203863380223
0,425.83174034656065
0,1132.3580623173234
0,965.2738038676565
1,2499.016749597309
0,1435.1812639282077
0,1391.1963595190914
0,1804.4133688262864
0,321.7950671915537
0,1506.669828577507
1,1402.2675157905032
1,1379.4307171692794
0,1232.978729101864
0,134.85802079259952
0,422.91401738152
0,1373.564213297562
0,661.4258875515563
0,1427.7184210914788
0,938.6378620819047
0,608.4289940668552
0,1477.5323937944859
0,1470.5887409865213
0,1488.598858680548
0,0
0,328.0383341678569
0,1333.806127825538
0,764.5347169320024
0,110.32667898507839
1,2502.6849312485065
0,604.315515354891
0,1595.2881578427123
0,0
0,440.63765006758183
0,876.91862459295
0,1366.8903140841876
0,1129.9759366953392
0,1077.020824353632
0,1411.0742405284536
0,0
0,861.6529480429937
0,1185.6611151702007
0,901.55391841873
0,773.7302156923554
0,1387.973384947216
0,1207.6947262248923
0,455.71643774999404
0,550.8950487909196
0,1484.8054234307624
0,441.62612678350047
0,810.4120752063544
0,1137.0398987287365
0,1402.407715901912
0,1541.8128061161137
0,898.9807258633937
0,700.3311593113567
0,895.4580635401014
0,770.1321919374474
0,841.9517309959577
0,44.313619931692756
0,377.30036029383166
0,264.8011505174543
0,522.0216391274246
0,1681.9160049370876
0,1069.5393675467865
0,375.70094926349583
0,670.9915259728214
0,318.9125682498035
0,955.1202175858009
0,1123.7934388702938
0,993.5808787161648
0,278.80526030524413
0,1553.289603936011
0,0
0,483.5913011485099
0,311.53054914409256
0,536.2538615656824
0,127.70791826632444
1,1507.3339477715874
0,1351.0359301627145
0,723.1989865745564
0,1041.2027987393553
0,1102.1101093104637
0,420.3702643109086
1,1278.4073002917098
0,542.4696580322952
0,401.829042222614
0,506.5058716153758
0,1160.4996040980516
0,1277.7959127596669
0,1200.624470936216
0,1418.5860715742556
0,480.3397035910623
0,370.5300188014531
0,737.6852405401239
0,501.92144598795664
0,1682.2012236140572
0,813.4527916117447
0,683.8262514356481
0,1036.600444017542
0,471.1433886730416
0,336.41964044344786
0,443.72304391610464
0,967.1388884178358
0,549.275969561753
0,1601.1600560555958
0,902.1378197588168
0,0
0,1433.1835478950838
0,502.79773546204194
0,433.4528187389951
0,406.4267183030546
0,935.4810049689618
0,1545.8306407730684
0,93.94056279368237
0,192.4111547116181
0,716.9202274614343
0,1157.1395379483074
0,72.16974028334528
0,1417.2682579339576
0,1195.4839563408736
0,559.1186502566462
0,0
0,359.22574089103597
1,2123.369216976028
0,1316.5423843339063
0,1172.3008899089614
0,1453.08363720655
0,323.9570867365611
0,1152.550663506814
0,1333.9981655662766
0,709.6586991147176
0,731.3091221606369
0,279.31557436279206
0,0
0,630.704463000824
0,543.0371296790864
0,618.8815019922008
0,1053.1617350975143
0,0
0,1762.3521828528865
0,0
0,469.15197445292785
0,699.7625587737946
0,446.14272520631687
0,571.1799476221939
0,952.3348213464201
0,584.6670227561385
0,174.3678658686582
0,671.8017008761335
0,1339.555510316678
0,0
0,1579.0709772123464
0,917.3235408596495
0,251.42822153213825
0,998.3620610521194
0,828.2325105510251
0,1500.2830891979959
0,1142.6379760701077
0,1415.1988225596158
0,198.73091792949253
0,341.7692501926872
0,146.7353633980032
0,1576.3069157017885
0,1830.4715471268487
0,368.80072862684295
0,1026.576284350455
0,0
0,241.33603107271682
0,1272.0538913007229
0,361.20070274912257
0,1464.0099155448129
0,815.0774084271748
0,1026.1282473407869
0,630.7255594738792
0,1624.1264317156435
0,744.7326368655196
0,1439.2967786891204
0,1491.0509982858205
0,0
0,1162.6997963932931
0,1463.593161114101
0,1309.6975433136338
0,920.647422272782
0,6.318864439291019
0,128.99116189701795
0,1323.2890629131723
0,383.21576934835394
0,267.38097300878076
0,429.07469804825786
0,711.0038909590463
0,309.52414785990663
0,1317.9262579595033
0,427.3328426844361
0,872.8569657496048
0,1105.556172731253
0,678.0189215877523
0,1164.6307298699207
0,214.901626088699
0,721.5867077655864
0,224.33876902346174
0,1199.237774494568
0,580.0545844238385
0,821.4936018732917
0,602.8629316184076
0,377.7676036738868
0,727.6325579922182
0,600.4308598351734
0,993.59167708779
0,1096.5870373255495
0,1603.3333974199886
0,1146.971428066382
0,1342.1753403919552
0,1663.6870135512136
0,1005.2479664696605
0,962.8949273464115
0,1092.620656485976
0,919.3433463528763
0,176.84057824514275
0,460.6044654588608
0,782.5448463009143
0,613.7429338503072
0,362.10349833453915
0,861.6819237008466
0,936.4734895760728
0,1222.7370415634036
0,794.4867871616302
0,0
1,2220.9662011236533
0,523.2162451687873
1,1907.37731125308
0,1809.4634684755606
0,1392.2613153494358
0,1349.466455747135
0,621.7362508175438
0,1273.58198146604
0,636.2405203172235
0,680.4518871470916
0,836.8498663216471
0,1115.1067404504179
0,799.7433407907099
0,996.3868788133127
0,1632.80804546263
0,439.83748032924683
0,276.7453134045464
0,1715.315062792544
0,848.6936358533646
0,323.5033573972256
0,793.6122323944469
0,612.0784474760171
0,1418.4290041422066
0,1466.9394390561536
0,440.790055424108
0,0
0,885.1802219847116
0,635.9697053771642
0,664.8163016568019
0,1100.238779378254
0,1606.3203663195388
0,1704.4278573652878
0,1295.9916327212093
0,468.4121239708364
0,303.7832118290155
0,971.7090250156257
1,1758.4209474388263
0,1334.7011186463756
0,982.6992113060851
0,52.0388862844743
0,401.5035397374042
0,1456.8493777293097
0,772.9245770967294
0,1844.361718307211
0,1015.5113966423642
0,988.6780269175326
0,1072.7441064612685
0,1576.90067152779
0,840.1051582031944
0,1210.438929228028
